2020.11.03,22:00,104.599,104.599,104.568,104.575,2127
2020.11.03,23:00,104.576,104.578,104.494,104.501,4083
2020.11.04,00:00,104.448,104.614,104.441,104.587,3000
2020.11.04,01:00,104.588,104.819,104.541,104.545,7332
2020.11.04,02:00,104.543,104.666,104.367,104.661,11998
2020.11.04,03:00,104.662,104.762,104.545,104.609,9439
2020.11.04,04:00,104.608,105.344,104.538,105.197,12396
2020.11.04,05:00,105.197,105.290,104.950,105.030,8323
2020.11.04,06:00,105.030,105.124,104.751,104.832,6950
2020.11.04,07:00,104.830,104.957,104.753,104.944,6297
2020.11.04,08:00,104.941,104.990,104.868,104.920,4827
2020.11.04,09:00,104.921,105.092,104.837,104.883,7847
2020.11.04,10:00,104.883,105.085,104.871,104.941,6484
2020.11.04,11:00,104.941,105.040,104.852,104.886,5009
2020.11.04,12:00,104.886,104.906,104.583,104.617,4722
2020.11.04,13:00,104.619,104.653,104.461,104.474,4090
2020.11.04,14:00,104.477,104.496,104.150,104.374,8372
2020.11.04,15:00,104.374,104.542,104.269,104.475,6715
2020.11.04,16:00,104.473,104.573,104.381,104.384,5859
2020.11.04,17:00,104.385,104.546,104.248,104.486,5460
2020.11.04,18:00,104.487,104.580,104.357,104.393,4591
2020.11.04,19:00,104.394,104.622,104.392,104.571,3508
2020.11.04,20:00,104.573,104.618,104.418,104.444,3220
2020.11.04,21:00,104.444,104.500,104.438,104.450,2174
2020.11.04,22:00,104.448,104.524,104.434,104.518,2487
2020.11.04,23:00,104.520,104.570,104.485,104.519,2413
2020.11.05,00:00,104.500,104.539,104.415,104.506,2277
2020.11.05,01:00,104.506,104.507,104.405,104.439,1538
2020.11.05,02:00,104.439,104.449,104.218,104.267,3802
2020.11.05,03:00,104.265,104.371,104.252,104.312,2938
2020.11.05,04:00,104.314,104.366,104.257,104.258,2182
2020.11.05,05:00,104.258,104.317,104.232,104.279,1961
2020.11.05,06:00,104.276,104.316,104.268,104.294,1091
2020.11.05,07:00,104.292,104.348,104.277,104.299,1679
2020.11.05,08:00,104.298,104.446,104.292,104.388,2060
2020.11.05,09:00,104.387,104.474,104.255,104.314,4324
2020.11.05,10:00,104.314,104.384,104.280,104.296,4485
2020.11.05,11:00,104.297,104.326,104.198,104.245,3628
2020.11.05,12:00,104.246,104.282,103.954,104.106,3873
2020.11.05,13:00,104.105,104.384,104.042,104.141,5012
2020.11.05,14:00,104.140,104.209,103.746,103.814,6132
2020.11.05,15:00,103.812,103.840,103.607,103.667,7270
2020.11.05,16:00,103.671,103.846,103.628,103.668,5205
2020.11.05,17:00,103.664,103.830,103.644,103.653,5187
2020.11.05,18:00,103.652,103.733,103.565,103.676,4742
2020.11.05,19:00,103.678,103.812,103.670,103.718,3499
2020.11.05,20:00,103.719,103.768,103.641,103.672,3247
2020.11.05,21:00,103.665,103.711,103.480,103.506,4038
2020.11.05,22:00,103.505,103.580,103.443,103.549,3476
2020.11.05,23:00,103.548,103.552,103.498,103.517,3201
2020.11.06,00:00,103.452,103.622,103.435,103.612,1012
2020.11.06,01:00,103.610,103.709,103.547,103.609,3315
2020.11.06,02:00,103.605,103.705,103.492,103.688,4901
2020.11.06,03:00,103.686,103.759,103.598,103.618,4600
2020.11.06,04:00,103.616,103.664,103.506,103.535,3489
2020.11.06,05:00,103.536,103.553,103.359,103.392,4607
2020.11.06,06:00,103.392,103.474,103.376,103.429,2565
2020.11.06,07:00,103.429,103.575,103.405,103.536,1956
2020.11.06,08:00,103.537,103.600,103.506,103.530,2503
2020.11.06,09:00,103.531,103.536,103.406,103.424,2608
2020.11.06,10:00,103.423,103.555,103.412,103.489,4136
2020.11.06,11:00,103.489,103.571,103.361,103.382,3802
2020.11.06,12:00,103.386,103.421,103.215,103.230,4349
2020.11.06,13:00,103.231,103.301,103.177,103.244,3333
2020.11.06,14:00,103.246,103.402,103.202,103.347,5505
2020.11.06,15:00,103.346,103.468,103.254,103.274,6673
2020.11.06,16:00,103.275,103.718,103.194,103.572,9317
2020.11.06,17:00,103.572,103.624,103.256,103.306,5606
2020.11.06,18:00,103.304,103.362,103.248,103.323,4040
2020.11.06,19:00,103.323,103.334,103.227,103.287,2727
2020.11.06,20:00,103.288,103.320,103.243,103.248,2064
2020.11.06,21:00,103.248,103.276,103.220,103.229,939
2020.11.06,22:00,103.229,103.325,103.229,103.301,1274
2020.11.06,23:00,103.303,103.373,103.275,103.366,1212
2020.11.09,00:00,103.299,103.334,103.188,103.274,2450
2020.11.09,01:00,103.274,103.304,103.221,103.256,4276
2020.11.09,02:00,103.257,103.367,103.241,103.340,3654
2020.11.09,03:00,103.341,103.410,103.276,103.331,3969
2020.11.09,04:00,103.329,103.409,103.298,103.392,2158
2020.11.09,05:00,103.391,103.399,103.352,103.366,1726
2020.11.09,06:00,103.364,103.480,103.336,103.466,1697
2020.11.09,07:00,103.465,103.552,103.427,103.541,1891
2020.11.09,08:00,103.540,103.564,103.483,103.514,1769
2020.11.09,09:00,103.516,103.551,103.474,103.502,2725
2020.11.09,10:00,103.504,103.601,103.452,103.559,4237
2020.11.09,11:00,103.557,103.756,103.526,103.728,3865
2020.11.09,12:00,103.727,103.733,103.662,103.680,2563
2020.11.09,13:00,103.681,104.232,103.648,104.205,5881
2020.11.09,14:00,104.203,104.992,104.137,104.965,13193
2020.11.09,15:00,104.966,105.056,104.793,104.866,8695
2020.11.09,16:00,104.870,105.342,104.737,105.335,7293
2020.11.09,17:00,105.333,105.458,105.189,105.386,7360
2020.11.09,18:00,105.388,105.648,105.385,105.585,6006
2020.11.09,19:00,105.586,105.606,105.381,105.458,3980
2020.11.09,20:00,105.458,105.576,105.409,105.486,3093
2020.11.09,21:00,105.490,105.507,105.376,105.438,2703
2020.11.09,22:00,105.440,105.458,105.292,105.364,2525
2020.11.09,23:00,105.368,105.398,105.348,105.388,1420
2020.11.10,00:00,105.352,105.367,105.245,105.256,2555
2020.11.10,01:00,105.254,105.333,105.084,105.139,3770
2020.11.10,02:00,105.138,105.264,105.097,105.137,5787
2020.11.10,03:00,105.139,105.174,104.916,104.938,4906
2020.11.10,04:00,104.939,104.957,104.840,104.912,4507
2020.11.10,05:00,104.910,104.981,104.822,104.963,3523
2020.11.10,06:00,104.963,105.033,104.914,104.987,2940
2020.11.10,07:00,104.988,105.012,104.910,104.963,2749
2020.11.10,08:00,104.963,105.146,104.951,105.075,2473
2020.11.10,09:00,105.078,105.170,104.998,105.048,2804
